Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
Mauritania,2000,Developing,60.0,23.0,7,0.03,8.594570232,,0,0.211,11,58.0,5.26,51.0,1.1,47.74761240000001,27.9359,1.9,1.7,0.443,6.4
Mauritius,2015,Developing,74.6,146.0,0,,0.0,97.0,0,0.3329999999999999,0,98.0,,97.0,0.1,92.5211724,12.6265,6.9,6.8,0.779,15.2
Mauritius,2014,Developing,74.2,148.0,0,0.01,115.2784282,97.0,0,0.3279999999999999,0,98.0,4.81,97.0,0.1,11.5393822,12.6934,7.0,6.9,0.769,14.7
Mauritius,2013,Developing,74.1,147.0,0,0.01,917.467628,98.0,0,0.3229999999999999,0,98.0,4.82,98.0,0.1,96.37265,12.586530000000002,7.0,7.0,0.765,14.7
Mauritius,2012,Developing,73.9,154.0,0,0.01,915.1859205,98.0,0,0.318,0,98.0,4.76,98.0,0.1,92.91227619,12.55882,7.1,7.0,0.756,14.3
Mauritius,2011,Developing,73.6,158.0,0,3.03,918.807245,98.0,2,0.313,0,98.0,5.2,98.0,0.1,91.9726972,12.5244,7.1,7.1,0.748,14.1
Mauritius,2010,Developing,73.3,163.0,0,2.95,0.108055973,99.0,12,0.37,0,99.0,5.29,99.0,0.2,83.76432,12.54,7.2,7.2,0.74,14.0
Mauritius,2009,Developing,72.8,166.0,0,2.83,624.2361828,99.0,15,0.32,0,99.0,4.97,99.0,0.1,73.1812641,12.474290000000002,7.3,7.3,0.734,13.8
Mauritius,2008,Developing,72.7,166.0,0,2.49,6.6489825,99.0,12,0.297,0,99.0,4.6,99.0,0.1,83.635,12.441210000000002,7.4,7.3,0.728,13.6
Mauritius,2007,Developing,72.9,161.0,0,3.24,582.5143743,97.0,13,0.291,0,96.0,4.24,97.0,0.1,65.74654338,12.3963,7.5,7.4,0.72,13.5
Mauritius,2006,Developing,71.8,165.0,0,3.73,502.3844946,97.0,3,0.286,0,98.0,4.38,97.0,0.1,56.95969327,12.33996,7.6,7.5,0.713,13.4
Mauritius,2005,Developing,72.1,168.0,0,3.94,479.9234077,97.0,7,0.28,0,97.0,4.47,97.0,0.1,51.1645424,12.28254,7.7,7.6,0.704,13.0
Mauritius,2004,Developing,71.9,168.0,0,4.16,509.3899943,98.0,28,0.275,0,98.0,4.29,98.0,0.1,52.29876738,12.213,7.8,7.7,0.696,12.8
Mauritius,2003,Developing,71.5,174.0,0,4.08,407.779262,97.0,777,0.269,0,99.0,4.15,99.0,0.1,46.23347642,12.1337,7.9,7.8,0.687,12.6
Mauritius,2002,Developing,71.5,179.0,0,4.14,369.6317105,88.0,0,0.264,0,88.0,4.24,88.0,0.1,39.5751296,12.4621,7.9,7.9,0.683,12.5
Mauritius,2001,Developing,71.5,177.0,0,4.38,70.15536981,92.0,0,0.258,0,93.0,3.87,92.0,0.1,37.92182152,11.96287,8.0,8.0,0.673,12.2
Mauritius,2000,Developing,71.0,177.0,0,4.6,336.3213326,88.0,0,0.253,0,88.0,3.78,88.0,0.1,38.6132414,11.86873,8.1,8.1,0.667,12.1
Mexico,2015,Developing,76.7,122.0,30,,0.0,82.0,0,0.635,35,87.0,,87.0,0.1,91.43128494,12.589949,1.5,1.5,0.758,13.3
Mexico,2014,Developing,76.6,122.0,31,5.26,168.173753,84.0,3,0.628,36,87.0,6.3,87.0,0.1,14.5227766,12.422160000000002,1.6,1.5,0.754,13.1
Mexico,2013,Developing,76.6,12.0,32,5.23,150.408875,82.0,0,0.621,37,83.0,6.3,83.0,0.1,12.9886766,12.2535969,1.6,1.5,0.753,12.9
Mexico,2012,Developing,76.3,123.0,33,5.29,112.696486,99.0,0,0.615,38,99.0,6.21,99.0,0.1,98.2532572,12.82837,1.6,1.5,0.748,12.7
Mexico,2011,Developing,76.1,124.0,34,5.3,1117.196097,98.0,3,0.68,39,97.0,6.4,97.0,0.1,98.34472689,11.9917,1.6,1.6,0.745,12.6
Mexico,2010,Developing,75.6,127.0,35,5.21,1033.039737,93.0,0,0.61,40,95.0,6.39,95.0,0.1,89.59581416000002,11.7318941,1.6,1.6,0.739,12.5
Mexico,2009,Developing,75.7,13.0,36,5.27,881.7364327,95.0,0,0.594,42,95.0,6.6,95.0,0.1,77.4812331,11.555228,1.7,1.6,0.738,12.5
Mexico,2008,Developing,75.6,127.0,37,5.36,159.8772264,97.0,0,0.5870000000000001,43,96.0,6.6,96.0,0.1,96.8952887,11.366189,1.7,1.6,0.735,12.3
Mexico,2007,Developing,76.0,123.0,38,5.35,105.7476131,98.0,0,0.579,45,98.0,5.92,98.0,0.1,93.3341687,11.1836346,1.7,1.7,0.731,12.3
Mexico,2006,Developing,75.8,125.0,40,5.11,980.2537444,98.0,23,0.5720000000000001,47,98.0,5.83,98.0,0.1,87.67922580000001,11.92378,1.8,1.7,0.723,12.2
Mexico,2005,Developing,75.3,126.0,42,4.93,998.3498049,98.0,6,0.564,49,98.0,6.4,98.0,0.1,79.86798439,18.472228,1.8,1.7,0.719,12.2
Mexico,2004,Developing,75.4,124.0,44,4.9,920.8284115,98.0,64,0.557,52,98.0,6.11,98.0,0.1,71.99596650000001,16.995583,1.8,1.8,0.714,12.1
Mexico,2003,Developing,75.0,127.0,46,4.88,781.2062828,98.0,44,0.549,55,98.0,6.2,98.0,0.1,67.51998987,15.64453,1.9,1.8,0.708,11.9
Mexico,2002,Developing,75.0,127.0,49,4.77,12.1859723,97.0,0,0.541,58,98.0,5.52,97.0,0.1,71.68219,14.35568,1.9,1.8,0.703,11.6
Mexico,2001,Developing,75.0,126.0,52,4.86,13.31109532,97.0,3,0.532,62,97.0,5.35,97.0,0.1,73.1378864,13.6768,1.9,1.9,0.7,11.6
Mexico,2000,Developing,74.8,129.0,55,4.99,10.22840118,97.0,30,0.524,66,97.0,4.98,97.0,0.1,67.292113,11.719673,2.0,1.9,0.694,11.4
Micronesia (Federated States of),2015,Developing,69.4,166.0,0,,0.0,78.0,0,0.6940000000000001,0,71.0,,72.0,0.1,,,0.2,0.2,0.637,11.7
Micronesia (Federated States of),2014,Developing,69.4,164.0,0,1.58,0.0,81.0,140,0.687,0,76.0,13.71,77.0,0.1,,,0.2,0.2,0.639,11.7
Micronesia (Federated States of),2013,Developing,69.2,166.0,0,1.67,0.0,83.0,0,0.6809999999999999,0,81.0,13.38,81.0,0.1,,,0.2,0.2,0.641,11.7
Micronesia (Federated States of),2012,Developing,69.0,168.0,0,2.98,0.0,82.0,0,0.675,0,81.0,12.77,81.0,0.1,,,0.2,0.2,0.64,11.7
Micronesia (Federated States of),2011,Developing,68.9,169.0,0,1.89,0.0,83.0,0,0.67,0,83.0,13.76,84.0,0.1,,,0.2,0.2,0.638,11.7
Micronesia (Federated States of),2010,Developing,68.7,171.0,0,1.76,0.0,88.0,0,0.664,0,85.0,13.83,85.0,0.1,,,0.2,0.2,0.633,11.5
Micronesia (Federated States of),2009,Developing,68.5,172.0,0,2.06,0.0,89.0,0,0.658,0,81.0,13.44,91.0,0.1,,,0.2,0.2,0.629,11.4
Micronesia (Federated States of),2008,Developing,68.4,174.0,0,1.97,0.0,89.0,0,0.652,0,88.0,12.94,85.0,0.1,,,0.2,0.2,0.628,11.2
Micronesia (Federated States of),2007,Developing,68.2,175.0,0,1.64,0.0,9.0,0,0.647,0,79.0,11.99,79.0,0.1,,,0.2,0.2,0.625,11.0
Micronesia (Federated States of),2006,Developing,68.0,176.0,0,1.73,0.0,84.0,0,0.6409999999999999,0,81.0,11.92,67.0,0.1,,,0.2,0.2,0.622,10.9
Micronesia (Federated States of),2005,Developing,67.9,178.0,0,1.9,0.0,91.0,0,0.636,0,94.0,12.11,94.0,0.1,,,0.2,0.2,0.617,10.7
Micronesia (Federated States of),2004,Developing,67.7,179.0,0,2.02,0.0,8.0,0,0.632,0,82.0,1.64,78.0,0.1,,,0.2,0.2,0.616,10.5
Micronesia (Federated States of),2003,Developing,67.5,18.0,0,3.15,0.0,89.0,0,0.628,0,88.0,9.69,92.0,0.1,,,0.2,0.2,0.612,10.4
Micronesia (Federated States of),2002,Developing,66.2,21.0,0,2.78,0.0,85.0,0,0.624,0,84.0,8.2,84.0,0.1,,,0.2,0.2,0.608,10.2
Micronesia (Federated States of),2001,Developing,67.2,183.0,0,2.82,0.0,81.0,0,0.62,0,79.0,8.58,75.0,0.1,,,0.3,0.2,0.604,10.1
Micronesia (Federated States of),2000,Developing,67.0,185.0,0,2.23,0.0,87.0,0,0.615,0,85.0,7.88,85.0,0.1,,,0.3,0.3,0.0,0.0
Monaco,2013,Developing,,,0,0.01,0.0,99.0,0,,0,99.0,4.3,99.0,0.1,,,,,,
Mongolia,2015,Developing,68.8,222.0,1,,0.0,99.0,20359,0.527,1,99.0,,99.0,0.1,39.441839,29.768770000000004,2.2,2.3,0.733,14.8
Mongolia,2014,Developing,68.4,225.0,1,0.01,281.0023992,99.0,0,0.515,1,99.0,4.73,99.0,0.1,41.81583321,29.23896,2.2,2.3,0.729,14.8
Mongolia,2013,Developing,68.1,227.0,1,0.01,241.1958645,98.0,0,0.54,1,98.0,4.21,98.0,0.1,43.85379355,28.6917,2.2,2.3,0.72,14.7
Mongolia,2012,Developing,67.8,231.0,1,0.01,253.8285861,99.0,0,0.492,2,99.0,4.22,99.0,0.1,43.6882248,28.142260000000004,2.2,2.3,0.712,14.7
Mongolia,2011,Developing,67.3,235.0,1,0.01,257.8403154,99.0,0,0.48,2,99.0,4.45,99.0,0.1,37.69595255,27.615160000000003,2.2,2.3,0.701,14.6
Mongolia,2010,Developing,66.3,25.0,1,5.8,22.31624272,96.0,7,0.469,2,96.0,4.7,96.0,0.1,26.5353659,27.1265,2.2,2.3,0.693,14.3
Mongolia,2009,Developing,66.9,235.0,1,4.61,134.1678932,97.0,8,0.459,2,96.0,5.29,95.0,0.1,17.17898761,26.68289,2.2,2.3,0.686,13.8
Mongolia,2008,Developing,67.4,225.0,2,4.26,181.0123284,96.0,31,0.449,2,95.0,5.58,96.0,0.1,21.39625631,26.28131,2.2,2.3,0.673,13.4
Mongolia,2007,Developing,65.9,26.0,2,3.79,126.698109,98.0,12,0.439,2,99.0,5.6,95.0,0.1,16.3481431,25.9167,2.2,2.4,0.661,13.0
Mongolia,2006,Developing,65.0,271.0,2,2.91,122.1206485,98.0,26,0.43,2,98.0,4.68,99.0,0.1,13.34651896,25.581200000000003,2.2,2.4,0.649,12.7
Mongolia,2005,Developing,64.5,274.0,2,2.75,98.68367951,98.0,0,0.421,2,99.0,5.9,99.0,0.1,99.88226671,25.264460000000003,2.3,2.4,0.637,11.8
Mongolia,2004,Developing,64.0,284.0,2,1.75,73.24150483,98.0,0,0.413,2,99.0,5.99,99.0,0.1,79.78377432,24.96832,2.3,2.4,0.621,11.2
Mongolia,2003,Developing,64.0,271.0,2,1.31,56.05686428,98.0,18,0.45,2,98.0,6.18,98.0,0.1,64.6561295,24.692860000000003,2.4,2.5,0.609,10.5
Mongolia,2002,Developing,63.8,263.0,2,2.43,55.60878216,98.0,1205,0.3979999999999999,2,98.0,5.81,98.0,0.1,57.151883,24.43659,2.4,2.5,0.599,10.1
Mongolia,2001,Developing,63.2,266.0,2,2.87,61.84921903,95.0,10677,0.391,3,95.0,5.45,95.0,0.1,52.4145924,24.19776,2.5,2.6,0.588,9.4
Mongolia,2000,Developing,62.8,274.0,2,2.79,56.431387,93.0,925,0.385,3,94.0,4.92,94.0,0.1,47.421333610000005,23.97436,2.6,2.6,0.582,8.9
Montenegro,2015,Developing,76.1,16.0,0,,0.0,82.0,0,0.618,0,89.0,,89.0,0.1,64.61192554,62.215900000000005,1.8,1.8,0.804,15.1
Montenegro,2014,Developing,75.9,17.0,0,0.01,726.0291764,87.0,0,0.613,0,91.0,6.42,91.0,0.1,73.78345289,62.181,1.8,1.9,0.803,15.1
Montenegro,2013,Developing,75.8,19.0,0,0.01,707.144691,9.0,0,0.67,0,94.0,6.43,94.0,0.1,71.86429787,62.127,1.8,1.9,0.799,15.1
Montenegro,2012,Developing,75.6,11.0,0,0.01,648.1331781,9.0,0,0.6200000000000001,0,94.0,7.25,94.0,0.1,65.8671929,62.61,1.9,1.9,0.797,15.1
Montenegro,2011,Developing,75.4,113.0,0,6.56,666.7374371,91.0,5,0.5970000000000001,0,95.0,6.92,95.0,0.1,73.18742449,62.79,1.9,2.0,0.792,15.1
Montenegro,2010,Developing,75.3,115.0,0,6.56,635.4849381,9.0,5,0.5910000000000001,0,93.0,6.9,94.0,0.1,66.82281157999999,61.942800000000005,2.0,2.0,0.787,15.0
Montenegro,2009,Developing,75.0,117.0,0,6.45,489.6818699,87.0,0,0.585,0,91.0,6.7,92.0,0.1,66.9879439,61.8294,2.0,2.1,0.785,14.6
Montenegro,2008,Developing,74.6,121.0,0,6.17,709.1311228,93.0,0,0.578,0,95.0,6.13,95.0,0.1,73.2573474,61.6969,2.1,2.1,0.774,14.2
Montenegro,2007,Developing,74.2,125.0,0,4.98,678.5188944,9.0,0,0.5720000000000001,0,92.0,6.74,92.0,0.1,59.57145693,61.587500000000006,2.1,2.2,0.762,13.6
Montenegro,2006,Developing,73.8,13.0,0,5.38,595.7306923,9.0,0,0.5650000000000001,0,9.0,8.1,9.0,0.1,43.8359597,61.525,2.2,2.2,0.751,13.2
Montenegro,2005,Developing,73.6,133.0,0,,527.3076721,,0,0.557,0,,8.46,,0.1,36.74617924,61.426100000000005,2.3,2.3,0.746,12.8
Montenegro,2004,Developing,73.5,134.0,0,0.01,57.12190146,,0,0.55,0,,8.45,,0.1,33.819953500000004,61.3353,2.3,2.4,0.74,12.6
Montenegro,2003,Developing,73.5,134.0,0,0.01,495.0782963,,0,0.542,0,,8.91,,0.1,27.891735,61.2267,2.4,2.4,0.0,0.0
Montenegro,2002,Developing,73.4,136.0,0,0.01,36.48024032,,0,0.535,0,,8.33,,0.1,21.6243274,69.828,2.5,2.5,0.0,0.0
Montenegro,2001,Developing,73.3,136.0,0,0.01,33.66981355,,0,0.527,0,,8.23,,0.1,19.9583957,67.389,2.5,2.6,0.0,0.0
Montenegro,2000,Developing,73.0,144.0,0,0.01,274.5472605,,0,0.519,0,,7.32,,0.1,16.2742893,64.95,2.6,2.7,0.0,0.0
Morocco,2015,Developing,74.3,95.0,17,,0.0,99.0,17,0.585,20,99.0,,99.0,0.1,28.472855690000003,34.833220000000004,6.4,6.2,0.645,12.1
Morocco,2014,Developing,74.1,96.0,18,0.43,198.7343495,99.0,10,0.5750000000000001,21,99.0,5.91,99.0,0.1,31.545134840000003,34.31882,6.4,6.2,0.64,12.1
Morocco,2013,Developing,73.9,97.0,18,0.45,179.8598949,99.0,92,0.5650000000000001,21,99.0,5.94,99.0,0.1,31.11762887,33.824769,6.4,6.2,0.634,12.1
Morocco,2012,Developing,73.6,99.0,19,0.55,19.15853732,99.0,668,0.555,22,99.0,6.15,99.0,0.1,29.474672800000004,33.333789,6.3,6.2,0.623,11.6
Morocco,2011,Developing,73.3,14.0,19,0.54,22.0945504,98.0,982,0.546,22,98.0,5.99,99.0,0.1,33.991616,32.858823,6.3,6.2,0.612,11.2
Morocco,2010,Developing,72.8,11.0,20,0.56,183.6592186,98.0,633,0.536,23,99.0,5.86,99.0,0.1,28.342472,32.496390000000005,6.3,6.2,0.603,10.7
Morocco,2009,Developing,72.3,116.0,20,0.62,188.2902861,98.0,834,0.527,23,99.0,5.67,99.0,0.1,28.615545,31.989897,6.4,6.2,0.596,10.5
Morocco,2008,Developing,71.8,123.0,21,0.51,171.3658969,97.0,1455,0.517,24,99.0,5.41,99.0,0.1,28.8494776,31.596855,6.4,6.3,0.589,10.3
Morocco,2007,Developing,71.4,128.0,21,0.56,157.6431445,95.0,2248,0.58,25,95.0,5.48,95.0,0.1,24.94353552,31.225881,6.4,6.3,0.581,10.0
Morocco,2006,Developing,71.0,133.0,22,0.58,127.7632005,95.0,1217,0.499,25,97.0,5.23,97.0,0.1,21.91478567,38.69346,6.4,6.3,0.575,10.0
Morocco,2005,Developing,77.0,137.0,22,0.47,9.469371264,96.0,0,0.491,26,98.0,5.6,98.0,0.1,21.3755559,35.217,6.5,6.3,0.569,9.8
Morocco,2004,Developing,72.0,142.0,23,0.56,100.3638322,95.0,6399,0.482,27,97.0,5.22,97.0,0.1,19.48812275,31.79285,6.5,6.4,0.561,9.6
Morocco,2003,Developing,69.9,146.0,24,0.58,88.16506179,9.0,10841,0.473,28,91.0,5.25,91.0,0.1,17.21973863,29.843937,6.6,6.4,0.551,9.3
Morocco,2002,Developing,69.5,15.0,25,0.46,66.72933871,92.0,6000,0.465,29,94.0,5.31,94.0,0.1,14.13757176,29.512368,6.6,6.5,0.54,8.8
Morocco,2001,Developing,69.0,155.0,26,0.46,71.11645,84.0,2724,0.457,30,93.0,4.44,96.0,0.1,13.36775376,29.181832,6.7,6.5,0.53,8.5
Morocco,2000,Developing,68.6,16.0,27,0.45,63.42140024,43.0,7368,0.4479999999999999,32,95.0,4.18,95.0,0.1,13.32382358,28.849621,6.7,6.6,0.519,8.0
Mozambique,2015,Developing,57.6,355.0,60,,0.0,8.0,79,0.226,81,8.0,,8.0,3.9,52.83125597,28.1691,3.6,3.5,0.414,9.1
Mozambique,2014,Developing,56.7,375.0,61,0.01,54.91159475,79.0,9,0.222,84,79.0,6.98,79.0,4.1,62.32871141000001,27.212382,3.6,3.5,0.409,9.1
Mozambique,2013,Developing,55.3,46.0,62,1.16,5.813338496,78.0,8,0.218,87,78.0,5.9,78.0,5.1,65.985681,26.434372,3.6,3.5,0.405,9.1
Mozambique,2012,Developing,54.8,48.0,64,1.19,49.90987221,76.0,145,0.213,90,73.0,5.58,76.0,6.9,56.6513873,25.67666,3.6,3.5,0.4,9.2
Mozambique,2011,Developing,54.3,47.0,66,0.94,40.80617976,76.0,177,0.29,94,73.0,6.23,76.0,9.6,52.65313517,24.9395,3.7,3.6,0.397,9.5
Mozambique,2010,Developing,54.0,47.0,69,0.96,5.743393664,74.0,2321,0.25,98,73.0,5.38,74.0,10.8,41.92258149,24.22145,3.7,3.6,0.39,9.3
Mozambique,2009,Developing,53.8,4.0,70,1.18,39.75216936,74.0,60,0.21,101,74.0,5.43,74.0,11.3,46.3852618,23.52463,3.7,3.6,0.382,9.2
Mozambique,2008,Developing,53.2,45.0,72,1.48,0.796915785,75.0,4,0.197,104,74.0,4.91,75.0,12.6,53.127719,22.846758,3.7,3.7,0.372,8.8
Mozambique,2007,Developing,52.1,425.0,74,1.03,53.9502789,75.0,267,0.193,108,75.0,5.25,75.0,14.1,42.214615730000006,22.188387,3.8,3.7,0.36,8.2
Mozambique,2006,Developing,51.2,434.0,78,1.2,58.59644487,75.0,183,0.189,113,73.0,6.51,78.0,16.3,38.575671410000005,21.547463,3.8,3.7,0.353,7.9
Mozambique,2005,Developing,58.0,434.0,80,1.23,67.33378735,75.0,12598,0.185,117,71.0,6.87,8.0,16.2,36.91545359,29.237,3.9,3.8,0.341,7.3
Mozambique,2004,Developing,54.0,429.0,82,1.54,46.58195631,76.0,9396,0.181,120,69.0,5.91,83.0,15.9,33.63318145,23.1275,3.9,3.8,0.332,7.0
Mozambique,2003,Developing,51.0,424.0,85,1.68,42.52689559,76.0,28898,0.177,124,67.0,6.39,85.0,15.3,28.38911588000001,19.716598,4.0,3.9,0.318,6.7
Mozambique,2002,Developing,49.8,416.0,87,2.16,40.82597077,76.0,7155,0.173,127,76.0,6.45,76.0,14.5,26.2884551,19.139658,4.0,4.0,0.311,6.2
Mozambique,2001,Developing,49.5,48.0,90,2.09,37.82511936,25.0,7085,0.1689999999999999,132,72.0,5.64,73.0,13.4,25.64414872,18.588758,4.1,4.0,0.298,5.8
Mozambique,2000,Developing,49.0,43.0,93,1.14,47.17250718,,7375,0.165,136,69.0,6.16,7.0,12.2,27.76486591,18.67687,4.2,4.1,0.291,5.4
Myanmar,2015,Developing,66.6,199.0,39,,0.0,89.0,6,0.238,50,89.0,,89.0,0.3,11.945913700000002,52.436690000000006,12.8,13.0,0.552,9.1
Myanmar,2014,Developing,66.4,21.0,40,0.01,45.33788677,88.0,122,0.2289999999999999,52,88.0,2.28,88.0,0.3,12.62893782,51.924182,12.9,13.1,0.547,9.1
Myanmar,2013,Developing,66.2,22.0,42,0.7,38.33793462,75.0,1010,0.221,55,76.0,2.16,75.0,0.4,11.6883947,51.448196,12.9,13.2,0.54,9.1
Myanmar,2012,Developing,65.9,25.0,44,0.55,38.4279083,58.0,2175,0.213,58,87.0,2.22,84.0,0.5,11.7158257,59.86514,13.0,13.2,0.533,9.1
Myanmar,2011,Developing,65.6,27.0,47,0.33,21.23698847,4.0,2046,0.25,61,9.0,1.87,84.0,0.5,11.86423937,55.533100000000005,13.0,13.3,0.526,9.1
Myanmar,2010,Developing,65.4,29.0,49,0.3,17.48293752,92.0,190,0.198,65,9.0,1.92,9.0,0.5,98.77365832,51.558960000000006,13.1,13.3,0.515,8.8
Myanmar,2009,Developing,65.2,211.0,52,0.28,11.05247903,91.0,329,0.191,69,9.0,2.5,9.0,0.6,74.1777116,49.869,13.1,13.4,0.504,8.5
Myanmar,2008,Developing,59.2,296.0,59,0.3,9.53048032,85.0,333,0.183,96,85.0,1.87,85.0,0.6,64.3951373,49.479752,13.2,13.4,0.493,8.2
Myanmar,2007,Developing,64.5,217.0,58,0.26,0.5305728,85.0,1088,0.176,78,84.0,1.68,86.0,0.6,41.451,49.171586,13.2,13.5,0.484,8.1
Myanmar,2006,Developing,64.2,22.0,61,0.28,4.632776304,75.0,760,0.17,83,82.0,1.78,82.0,0.6,29.697284000000003,48.846474,13.2,13.5,0.474,8.0
Myanmar,2005,Developing,63.9,224.0,64,0.28,2.793843188,62.0,314,0.1639999999999999,87,86.0,1.83,73.0,0.5,24.724276000000003,48.482614,13.2,13.6,0.465,7.9
Myanmar,2004,Developing,63.5,228.0,66,0.44,4.15451614,39.0,1329,0.157,90,92.0,1.97,82.0,0.5,21.981566880000003,48.7377,13.3,13.6,0.455,7.8
Myanmar,2003,Developing,63.2,231.0,69,0.4,3.824212472,8.0,830,0.152,93,86.0,1.97,78.0,0.5,21.9782326,47.624894,13.3,13.6,0.445,7.7
Myanmar,2002,Developing,62.8,235.0,71,0.41,3.421880938,,736,0.146,96,84.0,2.5,79.0,0.4,14.377651,47.1422,13.3,13.7,0.435,7.6
Myanmar,2001,Developing,62.5,239.0,72,0.38,1.917164,,2519,0.141,98,77.0,1.8,73.0,0.4,13.89249275,46.627994,13.3,13.7,0.427,7.6
Myanmar,2000,Developing,62.1,243.0,73,0.35,2.511437292,,845,0.136,100,88.0,1.84,82.0,0.4,19.318748400000004,46.954620000000006,13.3,13.7,0.417,7.5
Namibia,2015,Developing,65.8,248.0,2,,0.0,92.0,212,0.357,3,92.0,,92.0,2.1,47.3766996,24.25561,8.2,8.1,0.637,11.7
Namibia,2014,Developing,65.9,242.0,2,0.01,751.3982719,88.0,477,0.349,3,88.0,8.93,88.0,2.2,54.21343953,23.799200000000003,8.6,8.5,0.632,11.7
Namibia,2013,Developing,66.1,232.0,3,0.01,760.6550553,89.0,1028,0.341,3,89.0,8.53,89.0,2.5,54.881317120000006,23.1652,9.0,8.9,0.625,11.6
Namibia,2012,Developing,65.8,232.0,3,0.01,796.8734263,84.0,86,0.3329999999999999,4,84.0,8.24,84.0,3.7,57.4944752,22.63934,9.5,9.4,0.619,11.5
Namibia,2011,Developing,64.3,268.0,3,7.84,7.896234931,82.0,79,0.325,4,85.0,8.78,82.0,4.7,56.971392,22.15621,9.9,9.9,0.612,11.5
Namibia,2010,Developing,63.0,299.0,3,7.58,719.5535161,83.0,3138,0.318,4,83.0,7.89,83.0,6.2,51.9158381,21.7317,1.4,1.4,0.604,11.4
Namibia,2009,Developing,62.4,36.0,3,7.99,575.6748069,,4076,0.31,4,83.0,8.5,83.0,8.7,41.53497885,21.374,1.9,1.9,0.598,11.4
Namibia,2008,Developing,61.7,317.0,3,6.28,59.55033546,,0,0.32,4,83.0,7.15,83.0,11.7,42.96561,21.6375,11.5,11.4,0.589,11.3
Namibia,2007,Developing,60.0,356.0,3,5.12,62.11039296,,21,0.294,4,81.0,6.99,86.0,15.2,42.251968000000005,27.9915,12.0,12.0,0.578,11.3
Namibia,2006,Developing,57.0,431.0,3,4.94,459.1572399,,3,0.287,4,74.0,7.2,86.0,19.2,38.8129535,25.5734,12.6,12.6,0.57,11.4
Namibia,2005,Developing,55.1,477.0,3,4.89,457.7200522,,4,0.2789999999999999,4,86.0,7.32,86.0,22.1,35.73146387,23.2196,13.1,13.1,0.565,11.6
Namibia,2004,Developing,54.7,483.0,3,4.8,368.2848258,,4,0.272,4,81.0,6.47,81.0,24.0,32.88257373,29.228,13.7,13.7,0.559,11.7
Namibia,2003,Developing,55.0,471.0,3,5.28,294.6571552,,262,0.265,4,82.0,6.52,79.0,24.7,24.8236862,19.865350000000003,14.2,14.3,0.554,11.7
Namibia,2002,Developing,55.7,452.0,3,5.09,203.7322893,,1278,0.258,4,78.0,6.17,77.0,24.6,17.1347594,19.62147,14.7,14.8,0.556,11.8
Namibia,2001,Developing,56.5,426.0,3,5.09,205.8078833,,416,0.251,4,79.0,6.18,78.0,23.9,18.3429486,19.33596,15.2,15.4,0.556,11.7
Namibia,2000,Developing,57.4,41.0,3,5.73,35.80978512,,469,0.245,4,8.0,6.11,79.0,22.8,25.799557,18.99257,15.7,15.9,0.559,11.5
Nauru,2013,Developing,,,0,0.01,15.60659587,87.0,0,0.873,0,87.0,4.65,87.0,0.1,13.618321000000002,,0.1,0.1,,9.6
Nepal,2015,Developing,69.2,165.0,17,,0.0,91.0,1599,0.191,21,9.0,,91.0,0.1,74.37653489,28.656282,15.7,16.1,0.555,12.2
Nepal,2014,Developing,69.6,158.0,18,0.01,8.523486403,92.0,1279,0.185,22,92.0,5.8,92.0,0.1,76.2386977,28.323241,15.9,16.3,0.551,12.4
Nepal,2013,Developing,69.3,162.0,19,0.27,80.15505125,92.0,1861,0.18,24,92.0,5.69,92.0,0.1,68.86172788,27.98531,16.1,16.5,0.545,12.3
Nepal,2012,Developing,68.9,167.0,20,0.26,80.58788376,9.0,3362,0.174,25,9.0,5.89,9.0,0.2,68.17925868,27.649925,16.3,16.7,0.538,12.3
Nepal,2011,Developing,68.4,172.0,22,0.27,112.1229028,92.0,2359,0.1689999999999999,27,92.0,6.73,92.0,0.2,69.21166842000001,27.327147,16.5,16.9,0.529,12.0
Nepal,2010,Developing,68.0,178.0,23,0.24,84.62302524,82.0,190,0.1639999999999999,30,83.0,6.43,82.0,0.2,59.21835216,27.23137,16.7,17.2,0.515,11.1
Nepal,2009,Developing,67.5,183.0,25,0.22,6.19357029,89.0,189,0.159,32,93.0,6.41,89.0,0.2,48.7299,26.74113,16.9,17.4,0.502,10.5
Nepal,2008,Developing,67.0,189.0,27,0.21,70.27113179,82.0,2089,0.154,35,82.0,6.44,82.0,0.2,47.384444900000005,26.475859,17.0,17.6,0.492,10.1
Nepal,2007,Developing,66.6,194.0,29,0.2,52.22906505,82.0,1415,0.149,38,82.0,5.84,82.0,0.2,39.38843518,26.214847,17.2,17.8,0.486,10.0
Nepal,2006,Developing,66.0,21.0,31,0.2,45.87989927,69.0,2838,0.144,41,91.0,5.7,89.0,0.2,34.86314534,25.94618,17.4,18.0,0.476,9.6
Nepal,2005,Developing,65.4,28.0,33,0.2,4.259752532,41.0,5023,0.139,44,78.0,5.72,75.0,0.2,31.789198,25.64287,17.6,18.2,0.469,9.4
Nepal,2004,Developing,64.7,218.0,35,0.21,31.93187316,27.0,12074,0.134,47,8.0,5.82,8.0,0.2,28.74156,25.39449,17.8,18.4,0.463,9.3
